sample_id,condition_id,G_peak,tau_G_ms,forcing_pulse_increment_x,control_plateau_PO_dt0p1,blocked_plateau_PO_dt0p1,r_plateau_dt0p1,minimum_state_control_dt0p1,minimum_state_blocked_dt0p1,dt_ms,forcing_pulse_increment_y,control_plateau_PO_dt0p05,blocked_plateau_PO_dt0p05,r_plateau_dt0p05,minimum_state_control_dt0p05,minimum_state_blocked_dt0p05,calibration_score_corrected,corrected_rank,control_plateau_PO_140_250,control_early_PO_140_200,control_late_PO_200_500,control_charge_PO_ms,control_integrated_open_state_140_500_ms,kon_A_per_ms,kon_B_per_ms,koff_A_per_ms,koff_B_per_ms,kf_plus_per_ms,ks_plus_per_ms,kf_minus_per_ms,ks_minus_per_ms,kd1_plus_per_ms,kd1_minus_per_ms,kd2_plus_per_ms,kd2_minus_per_ms,pulse_amplitude_au,glutamate_tau_ms,r_abs_dt_difference,r_rel_dt_difference,strong_dt0p1,strong_confirmed_dt0p05,strong_classification_same
30902,G500_T300,0.5,30.0,0.1585974545933071,0.0006466462461009,0.0012078494987074,1.867867487038444,0.0,0.0,0.1,0.15859745459330712,0.0006468573465658585,0.0012081467888059771,1.8677175040524518,0.0,0.0,0.015876503142275,1535.0,0.000159623862721,0.0001823748811595,9.954207390219956e-05,0.1942023529507521,0.0408051150402298,0.6007878159042876,0.3369311560227633,0.6322658385183659,0.0028719916362148,0.3196943669507335,0.0218519979894673,0.1383970599997509,0.6019709033002677,0.2247847939449373,0.079533679587074,0.6660153816663895,0.0016481425266365,0.4586873221053825,20.79138315762257,0.00014998298599211424,8.03028218489632e-05,True,True,True
7273,G250_T300,0.25,30.0,0.052865818197769,0.0048505747646774,0.0090070635395439,1.8569064443938947,0.0,0.0,0.1,0.05286581819776904,0.00485206727847152,0.009009789316417365,1.8568970295184355,0.0,0.0,0.0461943309183351,3463.0,0.0010043500117087,0.0011798493042463,0.0006175974792559,1.36810982755724,0.256070202031548,2.0931060293184767,0.8853728488596596,1.1830174761026917,0.0071330142719414,0.2393383955501327,0.2803614633555177,0.919172119836776,0.1355229436604603,0.0574843949431144,0.1027700609637459,0.653569857729943,0.003290243333821,0.1428092457459152,7.897143411309818,9.41487545924602e-06,5.070219462674059e-06,True,True,True
46580,G400_T400,0.4,40.0,0.0832401194982064,0.0145504453311247,0.0267920773935239,1.841323532291704,0.0,0.0,0.1,0.08324011949820642,0.014553628780426207,0.026801194226278562,1.841547192843384,0.0,0.0,0.03379316982749,2742.0,0.0027732585439826,0.0030440754195186,0.0018780857544059,3.770657934829827,0.746070251492886,1.2671961959407907,0.686966754957498,1.1505786699365177,0.0042999637046338,1.539827057431324,0.5304385690759476,1.419277947421606,0.3261548558525475,0.4791967423860876,0.5393043203350429,0.6677174281309822,0.0036003985353563,0.1117204956263951,3.671056027340878,0.00022366055167988286,0.00012145252239479494,True,True,True
26689,G500_T400,0.5,40.0,0.1248601792473096,0.000267028930647,0.0004902584801103,1.8359751466716543,0.0,0.0,0.1,0.12486017924730962,0.00026709717022946973,0.0004904248292069446,1.8361288844266248,0.0,0.0,0.0459273085352742,3440.0,0.0001006654908505,0.0001191810944984,6.331954678819658e-05,0.1182103666610571,0.0261467297063629,2.397349724349991,0.1952920160453265,0.781394130014505,0.0011789275154807,0.3173319565194765,0.0800848915800558,1.1809532853044626,0.5177073534301694,0.3976928172778041,0.0036924109541721,0.2488100211678902,0.0021718647452,0.7539200749640224,9.088356467126744,0.00015373775497051767,8.372928299013496e-05,True,True,True
27495,G800_T400,0.8,40.0,0.4994407169892386,0.0171660539949899,0.0311622884959429,1.815343730425055,0.0,0.0,0.1,0.4994407169892386,0.017170248175802788,0.031171079753075648,1.8154123012038674,0.0,0.0,0.034956387696231,2803.0,0.0025811671193334,0.002993203152912,0.0015843663819597,5.980366529497381,0.65490210376263,1.537842904739149,0.1547214439356281,1.1158877106084912,0.0756207283607282,1.6242874107138845,1.8111026275318995,0.1904684890468485,1.5990732632003417,0.1363473067278357,0.0071116200824847,1.8581582152744445,0.0004301540140513,0.8185491046830632,19.044902763062485,6.857077881239348e-05,3.777146313645757e-05,True,True,True
36402,G950_T200,0.95,20.0,4.283884649431164,7.305685687705336e-05,0.0001309927651904,1.7930249231891051,0.0,0.0,0.1,4.2838846494311635,7.306256265787057e-05,0.00013100166075693024,1.793006650620381,0.0,0.0,0.0571048134240076,3989.0,2.844071327943634e-05,3.336736778434389e-05,1.899924863469649e-05,0.03049159310576,0.0077018166574695,0.3122869504172851,0.0934608704828978,0.4815826887700306,0.0200607807538344,0.1485709776264641,0.0164442680203597,1.977941865743813,0.1095697444034303,0.4455065829340446,0.0022740836744918,0.1710367675204663,0.0022969445495787,0.3468723536572135,18.293864230553385,1.8272568724109206e-05,1.0191021164247712e-05,True,True,True
232,G500_T200,0.5,20.0,0.2254676131279561,0.0001285322522907,0.0002290417844112,1.7819790778511224,0.0,0.0,0.1,0.22546761312795616,0.00012861730513213826,0.0002291819146326858,1.7818901927484014,0.0,0.0,0.019010371372434,1790.0,2.966569399627123e-05,3.1845894508576664e-05,1.9684527725113733e-05,0.0567351471363207,0.0078161119880487,0.4469407836898401,0.1797584922251875,0.0920925201061507,0.0013555164258687,0.5097266395342511,0.0239686915103829,0.4950686944140902,1.909543442073138,0.0378169844781184,0.006429319648904,0.2636353786501076,0.0003865172775905,1.2721330501141903,28.49327872242321,8.888510272098138e-05,4.9882480459631635e-05,True,True,True
6113,G950_T400,0.95,40.0,2.3723434056988806,0.0023595185001158,0.0040742092388675,1.726712140069076,0.0,0.0,0.1,2.3723434056988806,0.0023595227482301312,0.004074263565864278,1.7267320558449233,0.0,0.0,0.0088711387732784,942.0,5.684768913119471e-05,6.445646525623537e-05,3.6613558363557095e-05,0.0973753292639584,0.0148514554244412,0.0270427869551197,0.4613973229129876,0.2629330749634749,0.0072107451700226,1.0333889971658106,0.1489613019100832,1.639184321091552,1.7895790260166744,0.1027505409575418,0.0031224187212229,0.0054488914302704,0.0564024335920062,0.3684877505390612,3.466370921048133,1.991577584736781e-05,1.1533796329287835e-05,True,True,True
12080,G400_T400,0.4,40.0,0.0832401194982064,0.0081808410697029,0.0139657689302893,1.7071311875267168,0.0,0.0,0.1,0.08324011949820642,0.008182822861151415,0.013968891721234528,1.7070993663510574,0.0,0.0,0.0647961511013089,4314.0,0.0031326435287542,0.0035096146423718,0.0021655789535831,2.668786668558483,0.860250564617238,1.7267963984337895,0.4012675776890878,0.888769484309298,0.0019654808732761,1.120770170476152,0.1561054924357135,1.26910566562191,0.0673799148992111,1.660074156499845,0.0031746610093825,0.0163306870179926,0.0013315211205311,1.1118007490359494,12.784498773661236,3.1821175659363377e-05,1.8640494095772215e-05,True,True,True
29959,G650_T075,0.65,7.5,0.9162827663974408,0.0016523391119015,0.0027831210686869,1.684352230508005,0.0,0.0,0.1,0.9162827663974408,0.0016517192385622906,0.0027821651497277225,1.6844056088790298,0.0,0.0,0.0253538288515926,2246.0,2.053104181820629e-05,2.3493028411419112e-05,1.3554732595089152e-05,0.0345257857173619,0.0054760014832118,0.0202224438933182,2.6386110694238134,0.253914167916654,0.1580476505701953,0.3558529362758503,0.0869716193473584,0.399178653611052,0.9181846385320626,0.0124892689041778,0.0419364253227995,0.1813542650972056,0.0026654128599732,0.1164747787920251,4.202987714678925,5.33783710248148e-05,3.1689737165110754e-05,True,True,True
13577,G950_T300,0.95,30.0,3.0133516372728324,0.0005255310147405,0.0008814413355553,1.677239422283357,0.0,0.0,0.1,3.0133516372728324,0.0005255578836494477,0.0008814841591246501,1.677235156294618,0.0,0.0,0.048695336397274,3584.0,0.0001840889177026,0.0002179791174541,0.0001147160913128,0.1383333212785959,0.047493574441086,0.2404650314196204,0.2032798429500276,1.2282916933195065,0.0754771994208646,0.2879221169925193,0.0200423353144371,0.1373536198862518,0.2515450543651303,0.0413349320227548,0.0163925130835227,1.7311796823487935,0.004263090222736,0.1260449570790832,12.996838673963463,4.265988739149407e-06,2.5434648940783686e-06,True,True,True
13715,G650_T300,0.65,30.0,0.294538129958999,0.0007133633563953,0.001195948441729,1.676492675166605,0.0,0.0,0.1,0.294538129958999,0.0007134621382272775,0.0011960722688803373,1.6764341158343592,0.0,0.0,0.0294681406249884,2498.0,0.0003109719664731,0.0003390487470655,0.0002096899720984,0.2436649453934349,0.08324991645345,0.2737767616303785,0.3935426589706928,0.9753659420215538,0.0012939571406292,0.545881003385915,0.0287929866952883,0.740112107114687,0.1451585052048616,0.3018993941399245,0.226325231631451,1.4537509398282198,0.0060080871281189,0.2912808179790072,6.551585769868914,5.85593322457445e-05,3.493088794402134e-05,True,True,True
44207,G500_T300,0.5,30.0,0.1585974545933071,0.0034078743655242,0.0056790090316544,1.6664373220756628,0.0,0.0,0.1,0.15859745459330712,0.003408153572095474,0.005679493752570432,1.6664430262391152,0.0,0.0,0.062392885576944,4217.0,0.0017758829337363,0.00189377968886,0.0012237611963509,1.2553095137519634,0.48075514023687,0.698083267316914,0.2870965457171766,0.9954601012928596,0.0013830428699823,0.850631269919785,0.5441531145506212,0.3207621552266324,1.665657918419985,1.9638770010099336,0.0074737412458718,0.0116321744767815,0.1820432112439912,0.2522408114785637,3.492668348802085,5.7041634524690465e-06,3.422957378472395e-06,True,True,True
29419,G950_T300,0.95,30.0,3.0133516372728324,0.006593060586971,0.0109752388491409,1.6646652498279455,0.0,0.0,0.1,3.0133516372728324,0.006593548922248069,0.010976003695661728,1.6646579596348035,0.0,0.0,0.0804880809689153,4997.0,0.0028450256676574,0.0033447683173587,0.0019374705280077,2.589728728349632,0.7819272574438321,0.2797072604222446,0.0689011924525049,0.2846740114947362,0.0013459054283,1.4168279652847329,1.671623524030978,1.5884312499045543,1.761624212152953,0.135733762925005,0.0014028253843364,0.4066004330386354,0.0028215710943133,0.1561685318766489,18.60060256212556,7.290193142051038e-06,4.3793940369890625e-06,True,True,True
1091,G300_T300,0.3,30.0,0.0679703376828459,0.0027514706364298,0.0045741330084656,1.6624320637492764,0.0,0.0,0.1,0.06797033768284591,0.002751931795943859,0.00457510203226126,1.6625056038832855,0.0,0.0,0.0176689037067309,1690.0,0.0011333887263627,0.0012297850582621,0.0007537568198243,0.9007128632417463,0.299914149443016,0.7639464763216363,1.1723607293553346,0.9529564141686184,0.0014615849038128,1.0475722944325625,0.1682717975280414,0.1838438987406653,1.9231085827434151,0.3330807931251892,0.008204798030578,1.0539786293755369,0.0059319741925271,0.1674415977888131,4.671783970730565,7.354013400906467e-05,4.4234517969316564e-05,True,True,True
41698,G250_T400,0.25,40.0,0.0416200597491032,0.003462805311122,0.0057556178515515,1.6621257432710064,0.0,0.0,0.1,0.041620059749103204,0.0034633969364714903,0.005756648471407979,1.662139390026964,0.0,0.0,0.0064883097930203,684.0,0.0026500844776703,0.002862022988556,0.0017250017433319,1.6169918025887031,0.68922190231293,2.6802389383356444,0.4793037235005992,0.7926963562302103,0.0130121336789154,3.451953033914872,0.2179816958194788,0.928186347062968,0.9261595756967064,1.9794482706622432,0.0068818294468056,0.0072852275565853,0.0304095232745308,0.6847312700346299,18.57726402476154,1.3646755957719137e-05,8.210355906129962e-06,True,True,True
16950,G500_T400,0.5,40.0,0.1248601792473096,0.0004437809097293,0.000737206275437,1.6611942047859538,0.0,0.0,0.1,0.12486017924730962,0.00044388164139569375,0.0007373729753316595,1.661192774301598,0.0,0.0,0.0047382411307919,492.0,8.107369124320368e-05,9.06493385124736e-05,5.250806216435372e-05,0.1137558218068797,0.0211913789600545,0.3753272140774868,1.078028228875762,1.3294675460436616,0.0029709008658744,2.989895599572982,0.0148178253949844,0.3522208394187495,1.8093593109316264,0.7661069758316896,0.0041109231252416,0.2398481838630691,0.0004597862009078,1.4270396639361225,5.444490493020079,1.4304843558576863e-06,8.611188165437894e-07,True,True,True
8859,G300_T400,0.3,40.0,0.0535115053917041,0.0009221723339093,0.0015311727751982,1.6603976490025978,0.0,0.0,0.1,0.05351150539170412,0.0009223969720481315,0.0015315272943767647,1.6603776256724836,0.0,0.0,0.0530883241569282,3800.0,0.0003088428847205,0.0003312856597603,0.0002117631586016,0.2933340184043201,0.083406087166098,0.5854774032796918,2.4070796737855904,1.3954434617147953,0.03496527764239,0.2086074584515037,0.1590919288143481,0.224245281557628,0.6652316780187197,1.6641238166695174,0.0054856017785515,0.0817929561794163,0.0012047176727996,0.3897666271412137,4.333170738225236,2.0023330114193882e-05,1.2059503696385974e-05,True,True,True
28451,G650_T300,0.65,30.0,0.294538129958999,0.0157805180139493,0.0261910039551778,1.6597049559479624,0.0,0.0,0.1,0.294538129958999,0.015783840265999882,0.02619614577985621,1.6596813790801959,0.0,0.0,0.0769192993033557,4860.0,0.0064128149659638,0.0069692498362359,0.0044766808226963,5.354974000431524,1.761159236983044,0.582076470345045,0.2170570680335817,0.6171589178406834,0.0036392129403591,3.904097153968245,0.0620139792057816,0.3293793714692972,0.2366733166275427,0.0052363253042642,0.0056155974226791,1.206620948703134,0.0029612516419493,0.9991565632779836,19.006659859657816,2.3576867766550436e-05,1.4205659028130364e-05,True,True,True
31498,G800_T400,0.8,40.0,0.4994407169892386,0.0039486184163944,0.0065471437755041,1.6580846982632873,0.0,0.0,0.1,0.4994407169892386,0.003949360609676373,0.006548649088453931,1.6581542522121206,0.0,0.0,0.0312559409017512,2596.0,0.0008276851810589,0.000944289922943,0.0005520437856204,1.1486456981199835,0.2222705310626999,1.527747928423517,0.1680169672170392,1.2208867842422535,0.0386581860458261,2.1950660265161925,0.0224381899135751,0.3193974852571584,0.0586082259479341,1.3674538341876945,0.0027238503329974,1.91159990782566,0.0003037404861896,0.215173076269915,17.92917674409271,6.95539488333452e-05,4.194660945479243e-05,True,True,True
27872,G250_T400,0.25,40.0,0.0416200597491032,0.0086240732661264,0.0142969910716446,1.6578002795732547,0.0,0.0,0.1,0.041620059749103204,0.00862601968352504,0.01430135497429045,1.6579321053028446,0.0,0.0,0.0144244403222813,1410.0,0.0022175859362775,0.0023632740759003,0.0013795717393737,2.3019059052766213,0.555667966366128,1.97709989055234,1.5550313956752435,1.0568107593641918,0.0038004169089282,0.7343170494527843,0.1050154540643195,0.0732644241654593,0.5759446639269188,0.0404089102210164,0.0180217441995509,1.2704674803502698,0.0015954649272376,1.1572471344058088,21.692409864824143,0.00013182572958991834,7.951213995330557e-05,True,True,True
18319,G650_T200,0.65,20.0,0.4187255672376329,0.0021332979279481,0.0034945384987041,1.6380921074935344,0.0,0.0,0.1,0.41872556723763293,0.002134217233602452,0.0034960390269074284,1.6380895870690209,0.0,0.0,0.0411958200496919,3180.0,0.0003028796248852,0.0003458219860811,0.0002040125562375,0.7372819363840658,0.081953086036116,1.9194586801902245,0.180042763593636,0.9902830705113072,0.183089043340296,0.3233719876047646,0.3173545318843496,1.2406965277528736,0.0975334224760162,0.2478249171336061,0.0049373924999887,1.214037742907416,0.0004215823954462,0.7081166612176939,7.592518644858399,2.520424513541286e-06,1.5386365516497775e-06,True,True,True
