random_subset_median_nearest_distance
3.0242754552050815
3.0513413573067845
2.989352173678925
2.9191905018362383
3.3379165157644
3.1271943717133697
2.9699776167706484
2.901387469412174
3.196948490925026
3.111330157125839
2.879920035576375
3.090274284958944
3.0244015089231224
3.1346002934217485
2.9221635992631976
3.032779542854253
3.0256976463126755
3.0428037842819324
2.9932389976273788
3.1912550289730177
3.1070819232872875
3.0088017237763136
3.1832876842406326
3.0310018728734276
3.119988803182662
2.991663766611385
2.915801275332698
2.9656095581567548
3.0996185831713055
2.873473539406537
3.051192937163056
3.1390637255449327
3.041096205106803
2.976686685109443
3.058744427693311
3.098874331291813
2.9712383842736187
3.008978910152302
2.9447374663949577
3.108740715886486
3.0500289785271333
3.0033828878383275
2.9460985662353583
2.88144247917037
3.150486706771413
2.991391743413204
2.934309439554646
3.002095346907974
3.0216625931024588
3.01482291035574
3.007416577548863
3.0509034332323948
3.00501739914393
3.045999476274738
2.941216640902453
3.0709000416954133
2.910289898135342
2.9034034993415734
2.916047463389777
2.791724511844863
2.887095826797471
3.254661471282007
3.185671450234696
3.0187991867967514
2.980646598025504
2.9246091605689597
2.9054513928919965
3.042581985459962
2.9286857370663366
3.061784819871397
2.988872833687331
2.9513002784953315
3.065249222306623
3.146045278434056
3.12108009095466
2.7565512520526525
2.940408617148562
3.153067100972205
3.0140144626034435
2.922364094664028
3.082155381193787
3.1148638670348636
3.1467450517936983
3.059753854526821
3.103607012600639
2.955386845674278
3.0120889733220433
2.878606137497994
2.840083828262992
2.9989117810216714
3.0816958424538643
2.887985213680488
2.879512409167382
3.0540523188178614
3.01468980772095
3.0866212417746377
3.1041838669841835
3.151612382686679
2.9705270432274467
3.0096997969711583
3.0184132234378263
2.9814167978139423
3.01671487027171
2.9642127987253533
3.1264536288041582
2.956623269909527
3.2150647934185486
2.9165852593065775
2.7708161639684303
3.2127109751664706
2.9473856857909753
3.091377787122984
3.164097578172595
3.07416859582449
3.0369858853176113
3.1382892781792666
2.9446206515238855
3.001906456257729
3.0285660312133853
2.9792635553724827
2.932956350827726
2.989062830895845
2.984598828347128
2.813611516730618
2.9304800184022985
2.9558370231253748
3.2135895044009697
3.1601078166283227
2.9780269689560797
3.0527319290402035
2.885153233267549
2.6570734255087602
2.9871369539826444
3.111938429024131
2.985792449736305
2.8907138213484243
3.0959426158388847
3.008372808759219
2.8970482629091654
3.2751356860121073
2.8956210857246045
3.0714701580411665
2.8331074275349426
3.126251475950113
2.8527423909250285
3.2086784942738444
2.837460957917242
2.88608230342763
2.8148984807773116
2.959790094982147
3.104441573430061
3.191488240188135
2.9454608454081868
2.982990282213919
3.0982740902198835
3.0095389812144453
3.0264574944609586
3.012302410718756
3.0278641761342153
2.8749124675404505
3.1847211761040315
3.069387430787586
2.8451804445889906
2.9539192139982386
2.958739213017009
3.112824127261514
2.8766945819452334
3.050194888343968
3.0818992428660112
2.9308431303383893
2.650820807834689
3.068128884599634
3.0455793137513787
3.1542798309241733
2.890660541135261
3.1125907952994485
3.1350340004471597
2.918269947622265
3.158380514317469
2.952223890374917
2.981219648596965
2.940320578683165
2.9321111075606985
2.9578989458359364
3.01272918854988
3.100749726919805
3.0009037885871095
3.0409443455405443
3.070129943828702
3.023498807051649
2.9820347930985447
3.0612514943880242
3.0423785373948973
3.082726039076684
3.049819207777634
3.169703559409374
2.920378137791843
3.052668485010569
2.950986406158668
2.975288024702013
3.1912475978964077
3.0782256279172895
2.937537037730472
3.0863907240101542
2.9862749069960506
3.171609202240294
2.8827794298893927
3.189650294632682
3.1290756767858463
2.930475367480697
2.940517654114293
3.1815293457299045
2.9795940265711662
3.086189637855483
2.9841315044397145
2.91462732132345
3.239098055959495
2.8491582390320147
3.0287887808426293
3.116773670004185
2.8269061759056155
2.9604039696035773
2.7557107371105567
3.110139817065602
3.0589472786715497
3.0106408100877964
3.06780614624341
2.910515135964883
2.84655819832508
3.0510938688212565
2.927968414783922
2.9773990188687094
3.0222858053066863
2.698451664600742
2.8656450983557082
2.8504030095141504
2.9316656465792668
2.89636438313378
2.9260007070153806
3.036419112391962
3.0187947588630886
3.020128625758395
2.915495869883876
3.1443529613743477
2.790982805424825
3.0862316638396177
3.040649850021143
3.133022529980389
2.8950439144016498
2.9048906430879695
3.029333372262159
3.0316162708544203
3.1601177258154176
2.999556869517888
3.0353137963402674
3.0099906574990154
3.1911654199981747
2.9512131983271916
2.8252179309856045
3.1779606039171457
2.9575297053769782
3.063806306556708
2.967778393091028
2.9546913128627312
3.129958159809359
2.7326067638006912
2.8336002073962954
3.0213569943649885
3.043184472695445
3.03041107562255
2.9969457839750477
3.0930887069246964
3.2439712118573336
2.691854313180311
3.222381260759514
3.129905311056153
3.182115175056004
3.032592304015062
3.0361931628826992
2.7034971732167614
3.0053490715729607
3.086776569580655
3.05437870119435
3.229297835234875
2.9478269774171117
2.885212877407033
3.2432629000242255
2.9532170087187364
3.1580563824723336
3.2225736804278147
3.1783604062975885
3.2795028077248336
2.9813065141905875
2.865934023706597
3.286485924364775
2.8386792870828295
3.190995305076437
2.680246223220913
2.7753991703809056
3.0960049935941596
3.0682207494678675
2.959703598581428
3.119600620125617
3.0696320556149317
3.0735240929373737
3.195396964411998
3.1589509040934143
3.0840479006392574
2.9679474991326957
3.090895333361713
2.825967204077007
3.069132871536868
2.809742526567064
3.085822617479608
2.981261957983633
2.880570576660439
2.997388841579691
3.10778911360148
3.210825490175921
2.97864236743846
3.2104179869338134
3.2291841788500006
2.9946351671944464
2.9642573858712975
2.9499622286544427
3.0439310742277694
3.0749627194504074
3.0965850832993587
2.8671177356338644
2.9843824817219162
3.0384363509234
3.181977429649964
3.2807767278231434
3.1153423261901865
3.138293496745304
3.0837909922899875
3.0988564882692473
3.0357340822055447
2.9482372941167405
3.0102614594966233
3.0350131059110885
2.9631428488902936
2.896007433998804
3.1662763006860954
3.015148892940558
2.832036078402347
3.0907258413842715
2.9844032969239214
3.080007431669428
2.885987012079675
3.0538616537129
3.0034265740296098
2.883898979457799
3.1190431876681197
3.07614540498045
3.3036497467423587
3.1142193906656837
3.262279767534723
2.9187014477889974
3.194908720634838
2.890574992148628
2.9546833779497415
3.005130027750432
3.0034534360427125
3.071820575620749
2.8880925579511065
2.8799626075552966
3.086982311752183
3.1183215978763172
2.810124357917862
3.02522566009566
2.9967756125997216
3.0099457277951465
3.071715869137174
3.082707750355995
2.994567345276379
2.9556903695129257
3.195234967279238
3.0353037274652013
2.7611574934660252
3.0693540565314876
3.1821158957654343
2.8423872364170752
2.894611786760254
3.0462952349840675
3.0874463568856108
3.217079700143456
2.897909752588109
3.1128542089474087
2.9478617177618727
2.9261313782972174
2.9726506769571595
2.9127716259078635
3.2209445839893966
3.2884659808633034
3.193392671739365
2.961892633568029
3.055773355952671
3.1307771254903782
3.1311927232350727
3.1796499792914927
2.986407053306384
3.0388411102775645
2.8584271523371036
3.0492106445608735
2.8765741354018943
3.098189512640344
3.153223690846725
3.001318260615819
3.063957935540495
3.0509612249423372
3.1071885955361314
2.9429806680775865
3.05140698253592
2.962707870858954
2.7996819306784584
2.7783550522242937
2.9750503758456643
3.0002910344518385
2.9876251912529037
3.068877036133461
3.1635228188721314
2.873344695877581
3.0208217271330264
2.8476917423551646
3.0075873077209496
3.3245199417126163
2.7329338464709503
3.1501137081277255
3.1047041049705557
2.7976471642772287
2.9172510490072234
3.0615766296276274
3.3834267939918217
3.053915894865054
3.0290129316975305
2.839643092244272
2.9460156384191483
3.025060899997768
2.8920510911236508
3.2149024487904336
2.985121454854256
2.8447548162261116
3.1739655927679626
3.087400830836907
2.9857597312068123
2.9141135605606068
3.0306640928594577
2.9767104180852346
3.035652234914921
3.07715445613864
3.0674504361984853
3.1655438207469047
2.8127942522521656
2.945211444942989
3.031524606658099
3.2057439581909204
3.0418176210801815
3.074699208995254
3.183596367192253
3.1472131371111294
2.842336015821002
3.062521918805013
2.9903726236596775
3.1331956597097443
3.1651403138716727
3.0132200382130243
3.0910558161463753
3.0069438780897366
2.8785427600973934
2.9646155675320984
3.1483752510166476
2.9579627962620725
2.8346634299546185
3.165356173271745
3.110938287753568
2.9619622129996053
2.9539355784889696
2.8172538859442104
3.0836645105505673
3.129775417531837
2.9834681844908104
2.9965341697243164
3.046157223589439
2.80102746004858
3.123196265812987
3.0368335601233887
3.1026265082872606
2.8806394682503393
2.969253380464181
3.2469209690503593
2.9613934295752293
2.9451119938684243
3.1810793286178343
2.7116158789156337
2.7880800794444935
3.0692005389273245
3.028833520464384
2.8951720981945535
3.0178708031186097
