sample_id,calibration_score_corrected,r_max_confirmed_or_screen,G_peak_at_max,tau_G_ms_at_max,corrected_rank,control_plateau_PO_140_250,control_early_PO_140_200,control_late_PO_200_500,control_charge_PO_ms,control_integrated_open_state_140_500_ms,kon_A_per_ms,kon_B_per_ms,koff_A_per_ms,koff_B_per_ms,kf_plus_per_ms,ks_plus_per_ms,kf_minus_per_ms,ks_minus_per_ms,kd1_plus_per_ms,kd1_minus_per_ms,kd2_plus_per_ms,kd2_minus_per_ms,pulse_amplitude_au,glutamate_tau_ms
232,0.019010371372434,1.7813713550567627,0.5,20.0,1790.0,2.966569399627123e-05,3.1845894508576664e-05,1.9684527725113733e-05,0.0567351471363207,0.0078161119880487,0.4469407836898401,0.1797584922251875,0.0920925201061507,0.0013555164258687,0.5097266395342511,0.0239686915103829,0.4950686944140902,1.909543442073138,0.0378169844781184,0.006429319648904,0.2636353786501076,0.0003865172775905,1.2721330501141903,28.49327872242321
6113,0.0088711387732784,1.726892113685608,0.95,40.0,942.0,5.684768913119471e-05,6.445646525623537e-05,3.6613558363557095e-05,0.0973753292639584,0.0148514554244412,0.0270427869551197,0.4613973229129876,0.2629330749634749,0.0072107451700226,1.0333889971658106,0.1489613019100832,1.639184321091552,1.7895790260166744,0.1027505409575418,0.0031224187212229,0.0054488914302704,0.0564024335920062,0.3684877505390612,3.466370921048133
12080,0.0647961511013089,1.7064590454101562,0.4,40.0,4314.0,0.0031326435287542,0.0035096146423718,0.0021655789535831,2.668786668558483,0.860250564617238,1.7267963984337895,0.4012675776890878,0.888769484309298,0.0019654808732761,1.120770170476152,0.1561054924357135,1.26910566562191,0.0673799148992111,1.660074156499845,0.0031746610093825,0.0163306870179926,0.0013315211205311,1.1118007490359494,12.784498773661236
29959,0.0253538288515926,1.6841591635005704,0.65,7.5,2246.0,2.053104181820629e-05,2.3493028411419112e-05,1.3554732595089152e-05,0.0345257857173619,0.0054760014832118,0.0202224438933182,2.6386110694238134,0.253914167916654,0.1580476505701953,0.3558529362758503,0.0869716193473584,0.399178653611052,0.9181846385320626,0.0124892689041778,0.0419364253227995,0.1813542650972056,0.0026654128599732,0.1164747787920251,4.202987714678925
13577,0.048695336397274,1.6772632044702254,0.95,30.0,3584.0,0.0001840889177026,0.0002179791174541,0.0001147160913128,0.1383333212785959,0.047493574441086,0.2404650314196204,0.2032798429500276,1.2282916933195065,0.0754771994208646,0.2879221169925193,0.0200423353144371,0.1373536198862518,0.2515450543651303,0.0413349320227548,0.0163925130835227,1.7311796823487935,0.004263090222736,0.1260449570790832,12.996838673963463
13715,0.0294681406249884,1.6767324752258614,0.65,30.0,2498.0,0.0003109719664731,0.0003390487470655,0.0002096899720984,0.2436649453934349,0.08324991645345,0.2737767616303785,0.3935426589706928,0.9753659420215538,0.0012939571406292,0.545881003385915,0.0287929866952883,0.740112107114687,0.1451585052048616,0.3018993941399245,0.226325231631451,1.4537509398282198,0.0060080871281189,0.2912808179790072,6.551585769868914
44207,0.062392885576944,1.6664233634509908,0.5,30.0,4217.0,0.0017758829337363,0.00189377968886,0.0012237611963509,1.2553095137519634,0.48075514023687,0.698083267316914,0.2870965457171766,0.9954601012928596,0.0013830428699823,0.850631269919785,0.5441531145506212,0.3207621552266324,1.665657918419985,1.9638770010099336,0.0074737412458718,0.0116321744767815,0.1820432112439912,0.2522408114785637,3.492668348802085
29419,0.0804880809689153,1.6647023735214723,0.95,30.0,4997.0,0.0028450256676574,0.0033447683173587,0.0019374705280077,2.589728728349632,0.7819272574438321,0.2797072604222446,0.0689011924525049,0.2846740114947362,0.0013459054283,1.4168279652847329,1.671623524030978,1.5884312499045543,1.761624212152953,0.135733762925005,0.0014028253843364,0.4066004330386354,0.0028215710943133,0.1561685318766489,18.60060256212556
1091,0.0176689037067309,1.6621415764615148,0.3,30.0,1690.0,0.0011333887263627,0.0012297850582621,0.0007537568198243,0.9007128632417463,0.299914149443016,0.7639464763216363,1.1723607293553346,0.9529564141686184,0.0014615849038128,1.0475722944325625,0.1682717975280414,0.1838438987406653,1.9231085827434151,0.3330807931251892,0.008204798030578,1.0539786293755369,0.0059319741925271,0.1674415977888131,4.671783970730565
41698,0.0064883097930203,1.662080363782283,0.25,40.0,684.0,0.0026500844776703,0.002862022988556,0.0017250017433319,1.6169918025887031,0.68922190231293,2.6802389383356444,0.4793037235005992,0.7926963562302103,0.0130121336789154,3.451953033914872,0.2179816958194788,0.928186347062968,0.9261595756967064,1.9794482706622432,0.0068818294468056,0.0072852275565853,0.0304095232745308,0.6847312700346299,18.57726402476154
